"crime","neighbourhood","incidents","year"
"OtherCriminalCode (A)","McNab",10,2012
"OtherCriminalCode (B)","McNab",2,2012
"Prostitution","McNab",0,2012
"Provincial Statutes","McNab",15,2012
"Sexual Assault","McNab",1,2012
"Shoplift Over","McNab",0,2012
"Shoplift Under","McNab",0,2012
"Special Inq (8510-8640)","McNab",115,2012
"Special Inq (8660-8814)","McNab",104,2012
"Theft From Auto Over","McNab",0,2012
"Theft From Auto Under","McNab",23,2012
"Theft of Motor Vehicle VA, VT","McNab",5,2012
"Theft of Other Vehicle VM, VO","McNab",3,2012
"Violation Causing Death","McNab",0,2012
"Violence/Threat","McNab",5,2012
"Total","McNab",383,2012
"Arson","Mount Royal",0,2012
"Assault","Mount Royal",19,2012
"Attempt Murder","Mount Royal",1,2012
"B&E (Business)","Mount Royal",0,2012
"B&E (Garage)","Mount Royal",9,2012
"B&E (Other)","Mount Royal",1,2012
"B&E (Residence)","Mount Royal",6,2012
"B&E Motor Vehicle Firearms","Mount Royal",0,2012
"Commodification of Sexual Activity","Mount Royal",3,2012
"Controlled Drugs","Mount Royal",0,2012
"Crimes Against Property(2150-2166)","Mount Royal",7,2012
"Dangerous Operation","Mount Royal",3,2012
"Deprivation of Freedom","Mount Royal",1,2012
"HWY Traffic Violation","Mount Royal",18,2012
"Impaired Operation","Mount Royal",4,2012
"Mischief","Mount Royal",33,2012
"Municipal ByLaws","Mount Royal",0,2012
"Offensive Weapons","Mount Royal",0,2012
"Other Crminal Code Traffic","Mount Royal",6,2012
"Other Federal Statute Violations","Mount Royal",2,2012
"Other Theft Over","Mount Royal",1,2012
"Other Theft Under","Mount Royal",9,2012
"OtherCriminalCode (A)","Mount Royal",26,2012
"OtherCriminalCode (B)","Mount Royal",1,2012
"Prostitution","Mount Royal",0,2012
"Provincial Statutes","Mount Royal",19,2012
"Sexual Assault","Mount Royal",1,2012
"Shoplift Over","Mount Royal",0,2012
"Shoplift Under","Mount Royal",0,2012
"Special Inq (8510-8640)","Mount Royal",116,2012
"Special Inq (8660-8814)","Mount Royal",61,2012
"Theft From Auto Over","Mount Royal",0,2012
"Theft From Auto Under","Mount Royal",24,2012
"Theft of Motor Vehicle VA, VT","Mount Royal",10,2012
"Theft of Other Vehicle VM, VO","Mount Royal",0,2012
"Violation Causing Death","Mount Royal",1,2012
"Violence/Threat","Mount Royal",5,2012
"Total","Mount Royal",387,2012
"Arson","Normanview",0,2012
"Assault","Normanview",26,2012
"Attempt Murder","Normanview",0,2012
"B&E (Business)","Normanview",0,2012
"B&E (Garage)","Normanview",8,2012
"B&E (Other)","Normanview",0,2012
"B&E (Residence)","Normanview",6,2012
"B&E Motor Vehicle Firearms","Normanview",0,2012
"Commodification of Sexual Activity","Normanview",2,2012
"Controlled Drugs","Normanview",5,2012
"Crimes Against Property(2150-2166)","Normanview",16,2012
"Dangerous Operation","Normanview",0,2012
"Deprivation of Freedom","Normanview",0,2012
"HWY Traffic Violation","Normanview",42,2012
"Impaired Operation","Normanview",4,2012
"Mischief","Normanview",31,2012
"Municipal ByLaws","Normanview",2,2012
"Offensive Weapons","Normanview",0,2012
"Other Crminal Code Traffic","Normanview",1,2012
"Other Federal Statute Violations","Normanview",7,2012
"Other Theft Over","Normanview",1,2012
"Other Theft Under","Normanview",15,2012
"OtherCriminalCode (A)","Normanview",21,2012
"OtherCriminalCode (B)","Normanview",3,2012
"Prostitution","Normanview",0,2012
"Provincial Statutes","Normanview",12,2012
"Sexual Assault","Normanview",11,2012
"Shoplift Over","Normanview",0,2012
"Shoplift Under","Normanview",0,2012
"Special Inq (8510-8640)","Normanview",136,2012
"Special Inq (8660-8814)","Normanview",69,2012
"Theft From Auto Over","Normanview",0,2012
"Theft From Auto Under","Normanview",29,2012
"Theft of Motor Vehicle VA, VT","Normanview",10,2012
"Theft of Other Vehicle VM, VO","Normanview",2,2012
"Violation Causing Death","Normanview",0,2012
"Violence/Threat","Normanview",3,2012
"Total","Normanview",462,2012
"Arson","Normanview West",1,2012
"Assault","Normanview West",12,2012
"Attempt Murder","Normanview West",0,2012
"B&E (Business)","Normanview West",0,2012
"B&E (Garage)","Normanview West",9,2012
"B&E (Other)","Normanview West",3,2012
"B&E (Residence)","Normanview West",13,2012
"B&E Motor Vehicle Firearms","Normanview West",0,2012
"Commodification of Sexual Activity","Normanview West",1,2012
"Controlled Drugs","Normanview West",4,2012
"Crimes Against Property(2150-2166)","Normanview West",5,2012
"Dangerous Operation","Normanview West",2,2012
"Deprivation of Freedom","Normanview West",0,2012
"HWY Traffic Violation","Normanview West",41,2012
"Impaired Operation","Normanview West",3,2012
"Mischief","Normanview West",31,2012
"Municipal ByLaws","Normanview West",1,2012
"Offensive Weapons","Normanview West",1,2012
"Other Crminal Code Traffic","Normanview West",10,2012
"Other Federal Statute Violations","Normanview West",1,2012
"Other Theft Over","Normanview West",0,2012
"Other Theft Under","Normanview West",21,2012
"OtherCriminalCode (A)","Normanview West",24,2012
"OtherCriminalCode (B)","Normanview West",0,2012
"Prostitution","Normanview West",0,2012
"Provincial Statutes","Normanview West",14,2012
"Sexual Assault","Normanview West",0,2012
"Shoplift Over","Normanview West",0,2012
"Shoplift Under","Normanview West",5,2012
"Special Inq (8510-8640)","Normanview West",76,2012
"Special Inq (8660-8814)","Normanview West",120,2012
"Theft From Auto Over","Normanview West",0,2012
"Theft From Auto Under","Normanview West",32,2012
"Theft of Motor Vehicle VA, VT","Normanview West",6,2012
"Theft of Other Vehicle VM, VO","Normanview West",0,2012
"Violation Causing Death","Normanview West",0,2012
"Violence/Threat","Normanview West",4,2012
"Total","Normanview West",440,2012
"Arson","North Central",16,2012
"Assault","North Central",572,2012
"Attempt Murder","North Central",3,2012
"B&E (Business)","North Central",19,2012
"B&E (Garage)","North Central",48,2012
"B&E (Other)","North Central",23,2012
"B&E (Residence)","North Central",188,2012
"B&E Motor Vehicle Firearms","North Central",1,2012
"Commodification of Sexual Activity","North Central",26,2012
"Controlled Drugs","North Central",96,2012
"Crimes Against Property(2150-2166)","North Central",140,2012
"Dangerous Operation","North Central",41,2012
"Deprivation of Freedom","North Central",9,2012
"HWY Traffic Violation","North Central",473,2012
"Impaired Operation","North Central",133,2012
"Mischief","North Central",510,2012
"Municipal ByLaws","North Central",20,2012
"Offensive Weapons","North Central",88,2012
"Other Crminal Code Traffic","North Central",114,2012
"Other Federal Statute Violations","North Central",100,2012
"Other Theft Over","North Central",4,2012
"Other Theft Under","North Central",243,2012
"OtherCriminalCode (A)","North Central",759,2012
"OtherCriminalCode (B)","North Central",33,2012
"Prostitution","North Central",86,2012
"Provincial Statutes","North Central",618,2012
"Sexual Assault","North Central",17,2012
"Shoplift Over","North Central",0,2012
"Shoplift Under","North Central",29,2012
"Special Inq (8510-8640)","North Central",2064,2012
"Special Inq (8660-8814)","North Central",1251,2012
"Theft From Auto Over","North Central",6,2012
"Theft From Auto Under","North Central",178,2012
"Theft of Motor Vehicle VA, VT","North Central",145,2012
"Theft of Other Vehicle VM, VO","North Central",4,2012
"Violation Causing Death","North Central",4,2012
"Violence/Threat","North Central",141,2012
"Total","North Central",8202,2012
"Arson","North East",7,2012
"Assault","North East",80,2012
"Attempt Murder","North East",0,2012
"B&E (Business)","North East",10,2012
"B&E (Garage)","North East",25,2012
"B&E (Other)","North East",7,2012
"B&E (Residence)","North East",23,2012
"B&E Motor Vehicle Firearms","North East",0,2012
"Commodification of Sexual Activity","North East",13,2012
"Controlled Drugs","North East",29,2012
"Crimes Against Property(2150-2166)","North East",47,2012
"Dangerous Operation","North East",6,2012
"Deprivation of Freedom","North East",3,2012
"HWY Traffic Violation","North East",169,2012
"Impaired Operation","North East",36,2012
"Mischief","North East",100,2012
"Municipal ByLaws","North East",7,2012
"Offensive Weapons","North East",12,2012
"Other Crminal Code Traffic","North East",42,2012
"Other Federal Statute Violations","North East",13,2012
"Other Theft Over","North East",1,2012
"Other Theft Under","North East",59,2012
"OtherCriminalCode (A)","North East",132,2012
"OtherCriminalCode (B)","North East",17,2012
"Prostitution","North East",0,2012
"Provincial Statutes","North East",103,2012
"Sexual Assault","North East",5,2012
"Shoplift Over","North East",0,2012
"Shoplift Under","North East",87,2012
"Special Inq (8510-8640)","North East",424,2012
"Special Inq (8660-8814)","North East",416,2012
"Theft From Auto Over","North East",1,2012
"Theft From Auto Under","North East",73,2012
"Theft of Motor Vehicle VA, VT","North East",60,2012
"Theft of Other Vehicle VM, VO","North East",3,2012
"Violation Causing Death","North East",0,2012
"Violence/Threat","North East",20,2012
"Total","North East",2030,2012
"Arson","Prairie View",0,2012
"Assault","Prairie View",11,2012
"Attempt Murder","Prairie View",0,2012
"B&E (Business)","Prairie View",1,2012
"B&E (Garage)","Prairie View",0,2012
"B&E (Other)","Prairie View",5,2012
"B&E (Residence)","Prairie View",12,2012
"B&E Motor Vehicle Firearms","Prairie View",0,2012
"Commodification of Sexual Activity","Prairie View",0,2012
"Controlled Drugs","Prairie View",5,2012
"Crimes Against Property(2150-2166)","Prairie View",6,2012
"Dangerous Operation","Prairie View",0,2012
"Deprivation of Freedom","Prairie View",0,2012
"HWY Traffic Violation","Prairie View",14,2012
"Impaired Operation","Prairie View",3,2012
"Mischief","Prairie View",43,2012
"Municipal ByLaws","Prairie View",0,2012
"Offensive Weapons","Prairie View",1,2012
"Other Crminal Code Traffic","Prairie View",3,2012
"Other Federal Statute Violations","Prairie View",0,2012
"Other Theft Over","Prairie View",0,2012
"Other Theft Under","Prairie View",13,2012
"OtherCriminalCode (A)","Prairie View",13,2012
"OtherCriminalCode (B)","Prairie View",0,2012
"Prostitution","Prairie View",0,2012
"Provincial Statutes","Prairie View",9,2012
"Sexual Assault","Prairie View",3,2012
"Shoplift Over","Prairie View",0,2012
"Shoplift Under","Prairie View",0,2012
"Special Inq (8510-8640)","Prairie View",100,2012
"Special Inq (8660-8814)","Prairie View",58,2012
"Theft From Auto Over","Prairie View",0,2012
"Theft From Auto Under","Prairie View",30,2012
"Theft of Motor Vehicle VA, VT","Prairie View",17,2012
"Theft of Other Vehicle VM, VO","Prairie View",0,2012
"Violation Causing Death","Prairie View",0,2012
"Violence/Threat","Prairie View",3,2012
"Total","Prairie View",350,2012
"Arson","Regent Park",1,2012
"Assault","Regent Park",20,2012
"Attempt Murder","Regent Park",0,2012
"B&E (Business)","Regent Park",0,2012
"B&E (Garage)","Regent Park",7,2012
"B&E (Other)","Regent Park",0,2012
"B&E (Residence)","Regent Park",16,2012
"B&E Motor Vehicle Firearms","Regent Park",1,2012
"Commodification of Sexual Activity","Regent Park",0,2012
"Controlled Drugs","Regent Park",6,2012
"Crimes Against Property(2150-2166)","Regent Park",9,2012
"Dangerous Operation","Regent Park",2,2012
"Deprivation of Freedom","Regent Park",0,2012
"HWY Traffic Violation","Regent Park",42,2012
"Impaired Operation","Regent Park",4,2012
"Mischief","Regent Park",15,2012
"Municipal ByLaws","Regent Park",0,2012
"Offensive Weapons","Regent Park",2,2012
"Other Crminal Code Traffic","Regent Park",10,2012
"Other Federal Statute Violations","Regent Park",3,2012
"Other Theft Over","Regent Park",0,2012
"Other Theft Under","Regent Park",10,2012
"OtherCriminalCode (A)","Regent Park",23,2012
"OtherCriminalCode (B)","Regent Park",2,2012
"Prostitution","Regent Park",0,2012
"Provincial Statutes","Regent Park",14,2012
"Sexual Assault","Regent Park",2,2012
"Shoplift Over","Regent Park",0,2012
"Shoplift Under","Regent Park",0,2012
"Special Inq (8510-8640)","Regent Park",135,2012
"Special Inq (8660-8814)","Regent Park",124,2012
"Theft From Auto Over","Regent Park",0,2012
"Theft From Auto Under","Regent Park",25,2012
"Theft of Motor Vehicle VA, VT","Regent Park",20,2012
"Theft of Other Vehicle VM, VO","Regent Park",4,2012
"Violation Causing Death","Regent Park",0,2012
"Violence/Threat","Regent Park",6,2012
"Total","Regent Park",503,2012
"Arson","Rosemont",6,2012
"Assault","Rosemont",41,2012
"Attempt Murder","Rosemont",0,2012
"B&E (Business)","Rosemont",3,2012
"B&E (Garage)","Rosemont",24,2012
"B&E (Other)","Rosemont",5,2012
"B&E (Residence)","Rosemont",14,2012
"B&E Motor Vehicle Firearms","Rosemont",0,2012
"Commodification of Sexual Activity","Rosemont",2,2012
"Controlled Drugs","Rosemont",10,2012
"Crimes Against Property(2150-2166)","Rosemont",11,2012
"Dangerous Operation","Rosemont",5,2012
"Deprivation of Freedom","Rosemont",0,2012
"HWY Traffic Violation","Rosemont",58,2012
"Impaired Operation","Rosemont",12,2012
"Mischief","Rosemont",66,2012
"Municipal ByLaws","Rosemont",4,2012
"Offensive Weapons","Rosemont",3,2012
"Other Crminal Code Traffic","Rosemont",13,2012
"Other Federal Statute Violations","Rosemont",7,2012
"Other Theft Over","Rosemont",0,2012
"Other Theft Under","Rosemont",35,2012
"OtherCriminalCode (A)","Rosemont",33,2012
"OtherCriminalCode (B)","Rosemont",1,2012
"Prostitution","Rosemont",0,2012
"Provincial Statutes","Rosemont",27,2012
"Sexual Assault","Rosemont",7,2012
"Shoplift Over","Rosemont",0,2012
"Shoplift Under","Rosemont",1,2012
"Special Inq (8510-8640)","Rosemont",281,2012
"Special Inq (8660-8814)","Rosemont",158,2012
"Theft From Auto Over","Rosemont",0,2012
"Theft From Auto Under","Rosemont",65,2012
"Theft of Motor Vehicle VA, VT","Rosemont",23,2012
"Theft of Other Vehicle VM, VO","Rosemont",0,2012
"Violation Causing Death","Rosemont",1,2012
"Violence/Threat","Rosemont",17,2012
"Total","Rosemont",933,2012
"Arson","Ross Industrial",1,2012
"Assault","Ross Industrial",10,2012
"Attempt Murder","Ross Industrial",0,2012
"B&E (Business)","Ross Industrial",37,2012
"B&E (Garage)","Ross Industrial",0,2012
"B&E (Other)","Ross Industrial",20,2012
"B&E (Residence)","Ross Industrial",1,2012
"B&E Motor Vehicle Firearms","Ross Industrial",2,2012
"Commodification of Sexual Activity","Ross Industrial",0,2012
"Controlled Drugs","Ross Industrial",7,2012
"Crimes Against Property(2150-2166)","Ross Industrial",10,2012
"Dangerous Operation","Ross Industrial",8,2012
"Deprivation of Freedom","Ross Industrial",0,2012
"HWY Traffic Violation","Ross Industrial",126,2012
"Impaired Operation","Ross Industrial",16,2012
"Mischief","Ross Industrial",32,2012
"Municipal ByLaws","Ross Industrial",0,2012
"Offensive Weapons","Ross Industrial",3,2012
"Other Crminal Code Traffic","Ross Industrial",22,2012
"Other Federal Statute Violations","Ross Industrial",2,2012
"Other Theft Over","Ross Industrial",3,2012
"Other Theft Under","Ross Industrial",35,2012
"OtherCriminalCode (A)","Ross Industrial",22,2012
"OtherCriminalCode (B)","Ross Industrial",2,2012
"Prostitution","Ross Industrial",0,2012
"Provincial Statutes","Ross Industrial",17,2012
"Sexual Assault","Ross Industrial",0,2012
"Shoplift Over","Ross Industrial",0,2012
"Shoplift Under","Ross Industrial",8,2012
"Special Inq (8510-8640)","Ross Industrial",51,2012
"Special Inq (8660-8814)","Ross Industrial",344,2012
"Theft From Auto Over","Ross Industrial",0,2012
"Theft From Auto Under","Ross Industrial",38,2012
"Theft of Motor Vehicle VA, VT","Ross Industrial",35,2012
"Theft of Other Vehicle VM, VO","Ross Industrial",0,2012
"Violation Causing Death","Ross Industrial",0,2012
"Violence/Threat","Ross Industrial",3,2012
"Total","Ross Industrial",855,2012
"Arson","Rural",0,2012
"Assault","Rural",0,2012
"Attempt Murder","Rural",0,2012
"B&E (Business)","Rural",0,2012
"B&E (Garage)","Rural",0,2012
"B&E (Other)","Rural",1,2012
"B&E (Residence)","Rural",0,2012
"B&E Motor Vehicle Firearms","Rural",0,2012
"Commodification of Sexual Activity","Rural",1,2012
"Controlled Drugs","Rural",1,2012
"Crimes Against Property(2150-2166)","Rural",0,2012
"Dangerous Operation","Rural",0,2012
"Deprivation of Freedom","Rural",0,2012
"HWY Traffic Violation","Rural",7,2012
"Impaired Operation","Rural",2,2012
"Mischief","Rural",1,2012
"Municipal ByLaws","Rural",0,2012
"Offensive Weapons","Rural",0,2012
"Other Crminal Code Traffic","Rural",1,2012
"Other Federal Statute Violations","Rural",0,2012
"Other Theft Over","Rural",1,2012
"Other Theft Under","Rural",0,2012
"OtherCriminalCode (A)","Rural",0,2012
"OtherCriminalCode (B)","Rural",0,2012
"Prostitution","Rural",0,2012
"Provincial Statutes","Rural",2,2012
"Sexual Assault","Rural",0,2012
"Shoplift Over","Rural",0,2012
"Shoplift Under","Rural",0,2012
"Special Inq (8510-8640)","Rural",4,2012
"Special Inq (8660-8814)","Rural",37,2012
"Theft From Auto Over","Rural",1,2012
"Theft From Auto Under","Rural",1,2012
"Theft of Motor Vehicle VA, VT","Rural",2,2012
"Theft of Other Vehicle VM, VO","Rural",0,2012
"Violation Causing Death","Rural",0,2012
"Violence/Threat","Rural",0,2012
"Total","Rural",62,2012
"Arson","Sherwood Estates",3,2012
"Assault","Sherwood Estates",29,2012
"Attempt Murder","Sherwood Estates",0,2012
"B&E (Business)","Sherwood Estates",0,2012
"B&E (Garage)","Sherwood Estates",4,2012
"B&E (Other)","Sherwood Estates",0,2012
"B&E (Residence)","Sherwood Estates",11,2012
"B&E Motor Vehicle Firearms","Sherwood Estates",0,2012
"Commodification of Sexual Activity","Sherwood Estates",0,2012
"Controlled Drugs","Sherwood Estates",5,2012
"Crimes Against Property(2150-2166)","Sherwood Estates",9,2012
"Dangerous Operation","Sherwood Estates",1,2012
"Deprivation of Freedom","Sherwood Estates",0,2012
"HWY Traffic Violation","Sherwood Estates",18,2012
"Impaired Operation","Sherwood Estates",3,2012
"Mischief","Sherwood Estates",29,2012
"Municipal ByLaws","Sherwood Estates",0,2012
"Offensive Weapons","Sherwood Estates",2,2012
"Other Crminal Code Traffic","Sherwood Estates",3,2012
"Other Federal Statute Violations","Sherwood Estates",3,2012
"Other Theft Over","Sherwood Estates",3,2012
"Other Theft Under","Sherwood Estates",9,2012
"OtherCriminalCode (A)","Sherwood Estates",23,2012
"OtherCriminalCode (B)","Sherwood Estates",2,2012
"Prostitution","Sherwood Estates",0,2012
"Provincial Statutes","Sherwood Estates",15,2012
"Sexual Assault","Sherwood Estates",1,2012
"Shoplift Over","Sherwood Estates",0,2012
"Shoplift Under","Sherwood Estates",0,2012
"Special Inq (8510-8640)","Sherwood Estates",125,2012
"Special Inq (8660-8814)","Sherwood Estates",66,2012
"Theft From Auto Over","Sherwood Estates",1,2012
"Theft From Auto Under","Sherwood Estates",22,2012
"Theft of Motor Vehicle VA, VT","Sherwood Estates",5,2012
"Theft of Other Vehicle VM, VO","Sherwood Estates",1,2012
"Violation Causing Death","Sherwood Estates",0,2012
"Violence/Threat","Sherwood Estates",4,2012
"Total","Sherwood Estates",397,2012
"Arson","Twin Lakes",0,2012
"Assault","Twin Lakes",28,2012
"Attempt Murder","Twin Lakes",0,2012
"B&E (Business)","Twin Lakes",0,2012
"B&E (Garage)","Twin Lakes",4,2012
"B&E (Other)","Twin Lakes",2,2012
"B&E (Residence)","Twin Lakes",11,2012
"B&E Motor Vehicle Firearms","Twin Lakes",0,2012
"Commodification of Sexual Activity","Twin Lakes",3,2012
"Controlled Drugs","Twin Lakes",4,2012
"Crimes Against Property(2150-2166)","Twin Lakes",23,2012
"Dangerous Operation","Twin Lakes",2,2012
"Deprivation of Freedom","Twin Lakes",1,2012
"HWY Traffic Violation","Twin Lakes",48,2012
"Impaired Operation","Twin Lakes",13,2012
"Mischief","Twin Lakes",43,2012
"Municipal ByLaws","Twin Lakes",3,2012
"Offensive Weapons","Twin Lakes",4,2012
"Other Crminal Code Traffic","Twin Lakes",4,2012
"Other Federal Statute Violations","Twin Lakes",3,2012
"Other Theft Over","Twin Lakes",0,2012
"Other Theft Under","Twin Lakes",37,2012
"OtherCriminalCode (A)","Twin Lakes",32,2012
"OtherCriminalCode (B)","Twin Lakes",3,2012
"Prostitution","Twin Lakes",2,2012
"Provincial Statutes","Twin Lakes",19,2012
"Sexual Assault","Twin Lakes",0,2012
"Shoplift Over","Twin Lakes",0,2012
"Shoplift Under","Twin Lakes",15,2012
"Special Inq (8510-8640)","Twin Lakes",111,2012
"Special Inq (8660-8814)","Twin Lakes",95,2012
"Theft From Auto Over","Twin Lakes",2,2012
"Theft From Auto Under","Twin Lakes",26,2012
"Theft of Motor Vehicle VA, VT","Twin Lakes",14,2012
"Theft of Other Vehicle VM, VO","Twin Lakes",3,2012
"Violation Causing Death","Twin Lakes",0,2012
"Violence/Threat","Twin Lakes",11,2012
"Total","Twin Lakes",566,2012
"Arson","University Park",0,2012
"Assault","University Park",15,2012
"Attempt Murder","University Park",0,2012
"B&E (Business)","University Park",1,2012
"B&E (Garage)","University Park",4,2012
"B&E (Other)","University Park",0,2012
"B&E (Residence)","University Park",7,2012
"B&E Motor Vehicle Firearms","University Park",0,2012
"Commodification of Sexual Activity","University Park",0,2012
"Controlled Drugs","University Park",1,2012
"Crimes Against Property(2150-2166)","University Park",8,2012
"Dangerous Operation","University Park",0,2012
"Deprivation of Freedom","University Park",0,2012
"HWY Traffic Violation","University Park",35,2012
"Impaired Operation","University Park",7,2012
"Mischief","University Park",39,2012
"Municipal ByLaws","University Park",1,2012
"Offensive Weapons","University Park",3,2012
"Other Crminal Code Traffic","University Park",5,2012
"Other Federal Statute Violations","University Park",1,2012
"Other Theft Over","University Park",1,2012
"Other Theft Under","University Park",10,2012
"OtherCriminalCode (A)","University Park",6,2012
"OtherCriminalCode (B)","University Park",2,2012
"Prostitution","University Park",0,2012
"Provincial Statutes","University Park",12,2012
"Sexual Assault","University Park",1,2012
"Shoplift Over","University Park",0,2012
"Shoplift Under","University Park",0,2012
"Special Inq (8510-8640)","University Park",89,2012
"Special Inq (8660-8814)","University Park",126,2012
"Theft From Auto Over","University Park",0,2012
"Theft From Auto Under","University Park",37,2012
"Theft of Motor Vehicle VA, VT","University Park",10,2012
"Theft of Other Vehicle VM, VO","University Park",0,2012
"Violation Causing Death","University Park",0,2012
"Violence/Threat","University Park",4,2012
"Total","University Park",425,2012
"Arson","Unverified Address",2,2012
"Assault","Unverified Address",70,2012
"Attempt Murder","Unverified Address",0,2012
"B&E (Business)","Unverified Address",3,2012
"B&E (Garage)","Unverified Address",8,2012
"B&E (Other)","Unverified Address",5,2012
"B&E (Residence)","Unverified Address",15,2012
"B&E Motor Vehicle Firearms","Unverified Address",1,2012
"Commodification of Sexual Activity","Unverified Address",2,2012
"Controlled Drugs","Unverified Address",6,2012
"Crimes Against Property(2150-2166)","Unverified Address",50,2012
"Dangerous Operation","Unverified Address",9,2012
"Deprivation of Freedom","Unverified Address",1,2012
"HWY Traffic Violation","Unverified Address",531,2012
"Impaired Operation","Unverified Address",26,2012
"Mischief","Unverified Address",102,2012
"Municipal ByLaws","Unverified Address",2,2012
"Offensive Weapons","Unverified Address",3,2012
"Other Crminal Code Traffic","Unverified Address",35,2012
"Other Federal Statute Violations","Unverified Address",5,2012
"Other Theft Over","Unverified Address",2,2012
"Other Theft Under","Unverified Address",75,2012
"OtherCriminalCode (A)","Unverified Address",43,2012
"OtherCriminalCode (B)","Unverified Address",1,2012
"Prostitution","Unverified Address",7,2012
"Provincial Statutes","Unverified Address",61,2012
"Sexual Assault","Unverified Address",32,2012
"Shoplift Over","Unverified Address",0,2012
"Shoplift Under","Unverified Address",2,2012
"Special Inq (8510-8640)","Unverified Address",1630,2012
"Special Inq (8660-8814)","Unverified Address",488,2012
"Theft From Auto Over","Unverified Address",0,2012
"Theft From Auto Under","Unverified Address",102,2012
"Theft of Motor Vehicle VA, VT","Unverified Address",20,2012
"Theft of Other Vehicle VM, VO","Unverified Address",1,2012
"Violation Causing Death","Unverified Address",0,2012
"Violence/Threat","Unverified Address",19,2012
"Total","Unverified Address",3359,2012
"Arson","Uplands",0,2012
"Assault","Uplands",13,2012
"Attempt Murder","Uplands",1,2012
"B&E (Business)","Uplands",0,2012
"B&E (Garage)","Uplands",3,2012
"B&E (Other)","Uplands",0,2012
"B&E (Residence)","Uplands",12,2012
"B&E Motor Vehicle Firearms","Uplands",0,2012
"Commodification of Sexual Activity","Uplands",0,2012
"Controlled Drugs","Uplands",3,2012
"Crimes Against Property(2150-2166)","Uplands",4,2012
"Dangerous Operation","Uplands",0,2012
"Deprivation of Freedom","Uplands",0,2012
"HWY Traffic Violation","Uplands",14,2012
"Impaired Operation","Uplands",10,2012
"Mischief","Uplands",26,2012
"Municipal ByLaws","Uplands",3,2012
"Offensive Weapons","Uplands",0,2012
"Other Crminal Code Traffic","Uplands",9,2012
"Other Federal Statute Violations","Uplands",2,2012
"Other Theft Over","Uplands",0,2012
"Other Theft Under","Uplands",8,2012
"OtherCriminalCode (A)","Uplands",13,2012
"OtherCriminalCode (B)","Uplands",3,2012
"Prostitution","Uplands",0,2012
"Provincial Statutes","Uplands",19,2012
"Sexual Assault","Uplands",0,2012
"Shoplift Over","Uplands",0,2012
"Shoplift Under","Uplands",0,2012
"Special Inq (8510-8640)","Uplands",111,2012
"Special Inq (8660-8814)","Uplands",76,2012
"Theft From Auto Over","Uplands",0,2012
"Theft From Auto Under","Uplands",42,2012
"Theft of Motor Vehicle VA, VT","Uplands",7,2012
"Theft of Other Vehicle VM, VO","Uplands",0,2012
"Violation Causing Death","Uplands",0,2012
"Violence/Threat","Uplands",5,2012
"Total","Uplands",384,2012
"Arson","Walsh Acres",2,2012
"Assault","Walsh Acres",32,2012
"Attempt Murder","Walsh Acres",0,2012
"B&E (Business)","Walsh Acres",0,2012
"B&E (Garage)","Walsh Acres",8,2012
"B&E (Other)","Walsh Acres",7,2012
"B&E (Residence)","Walsh Acres",17,2012
"B&E Motor Vehicle Firearms","Walsh Acres",0,2012
"Commodification of Sexual Activity","Walsh Acres",9,2012
"Controlled Drugs","Walsh Acres",10,2012
"Crimes Against Property(2150-2166)","Walsh Acres",21,2012
"Dangerous Operation","Walsh Acres",4,2012
"Deprivation of Freedom","Walsh Acres",0,2012
"HWY Traffic Violation","Walsh Acres",77,2012
"Impaired Operation","Walsh Acres",7,2012
"Mischief","Walsh Acres",94,2012
"Municipal ByLaws","Walsh Acres",3,2012
"Offensive Weapons","Walsh Acres",9,2012
"Other Crminal Code Traffic","Walsh Acres",13,2012
"Other Federal Statute Violations","Walsh Acres",6,2012
"Other Theft Over","Walsh Acres",4,2012
"Other Theft Under","Walsh Acres",57,2012
"OtherCriminalCode (A)","Walsh Acres",27,2012
"OtherCriminalCode (B)","Walsh Acres",8,2012
"Prostitution","Walsh Acres",0,2012
"Provincial Statutes","Walsh Acres",18,2012
"Sexual Assault","Walsh Acres",2,2012
"Shoplift Over","Walsh Acres",0,2012
"Shoplift Under","Walsh Acres",54,2012
"Special Inq (8510-8640)","Walsh Acres",188,2012
"Special Inq (8660-8814)","Walsh Acres",189,2012
"Theft From Auto Over","Walsh Acres",0,2012
"Theft From Auto Under","Walsh Acres",71,2012
"Theft of Motor Vehicle VA, VT","Walsh Acres",15,2012
"Theft of Other Vehicle VM, VO","Walsh Acres",1,2012
"Violation Causing Death","Walsh Acres",0,2012
"Violence/Threat","Walsh Acres",12,2012
"Total","Walsh Acres",965,2012
"Arson","Warehouse District",0,2012
"Assault","Warehouse District",50,2012
"Attempt Murder","Warehouse District",0,2012
"B&E (Business)","Warehouse District",21,2012
"B&E (Garage)","Warehouse District",1,2012
"B&E (Other)","Warehouse District",7,2012
"B&E (Residence)","Warehouse District",0,2012
"B&E Motor Vehicle Firearms","Warehouse District",0,2012
"Commodification of Sexual Activity","Warehouse District",3,2012
"Controlled Drugs","Warehouse District",12,2012
"Crimes Against Property(2150-2166)","Warehouse District",33,2012
"Dangerous Operation","Warehouse District",9,2012
"Deprivation of Freedom","Warehouse District",0,2012
"HWY Traffic Violation","Warehouse District",137,2012
"Impaired Operation","Warehouse District",42,2012
"Mischief","Warehouse District",81,2012
